timestamp,open,high,low,close,volume
2024-11-13 11:48:00,146.6064,146.6500,146.5426,146.5800,317930
2024-11-13 11:47:00,146.4600,146.6900,146.4500,146.6067,601744
2024-11-13 11:46:00,146.3900,146.4800,146.3100,146.4515,1112860
2024-11-13 11:45:00,146.1450,146.4500,146.1000,146.3975,585489
2024-11-13 11:44:00,146.1900,146.2600,146.0200,146.1499,492361
2024-11-13 11:43:00,145.9600,146.2200,145.9000,146.1900,621600
2024-11-13 11:42:00,146.3300,146.3700,145.9000,145.9650,1298732
2024-11-13 11:41:00,146.2699,146.3499,146.1000,146.3250,908203
2024-11-13 11:40:00,146.6600,146.7200,146.2200,146.2699,1264055
2024-11-13 11:39:00,146.8230,146.8500,146.6137,146.6668,592818
2024-11-13 11:38:00,146.9600,146.9785,146.8250,146.8299,237733
2024-11-13 11:37:00,146.9950,147.0197,146.8614,146.9600,280298
2024-11-13 11:36:00,146.9900,147.0999,146.9800,146.9950,190759
2024-11-13 11:35:00,147.0650,147.1099,146.9800,146.9800,192978
2024-11-13 11:34:00,147.1300,147.1600,146.9800,147.0900,400594
2024-11-13 11:33:00,147.1800,147.1899,147.0600,147.1300,260212
2024-11-13 11:32:00,147.3408,147.3450,147.1900,147.1900,262213
2024-11-13 11:31:00,147.3900,147.4000,147.2810,147.3401,187703
2024-11-13 11:30:00,147.3200,147.4500,147.2848,147.4092,258976
2024-11-13 11:29:00,147.4400,147.4400,147.2950,147.3200,193768
2024-11-13 11:28:00,147.3100,147.4500,147.3000,147.4200,324907
2024-11-13 11:27:00,147.2350,147.3400,147.1701,147.3102,222896
2024-11-13 11:26:00,147.2650,147.2699,147.1600,147.2400,154862
2024-11-13 11:25:00,147.1300,147.2900,147.1300,147.2700,281919
2024-11-13 11:24:00,147.0700,147.1500,147.0200,147.1207,203109
2024-11-13 11:23:00,147.0700,147.1300,147.0210,147.0768,251060
2024-11-13 11:22:00,147.3000,147.3100,147.0500,147.0765,304161
2024-11-13 11:21:00,147.2400,147.3650,147.2300,147.3000,167962
2024-11-13 11:20:00,147.3499,147.4900,147.2000,147.2300,313698
2024-11-13 11:19:00,147.2850,147.3999,147.2500,147.3499,240977
2024-11-13 11:18:00,147.2700,147.3000,147.1700,147.2800,208586
2024-11-13 11:17:00,147.3500,147.3500,147.2300,147.2800,314300
2024-11-13 11:16:00,147.3400,147.4000,147.3000,147.3501,275829
2024-11-13 11:15:00,147.2100,147.3700,147.1600,147.3500,492389
2024-11-13 11:14:00,147.0999,147.2200,147.0000,147.2100,435072
2024-11-13 11:13:00,147.0700,147.1700,147.0600,147.0800,196146
2024-11-13 11:12:00,147.1500,147.2400,147.0700,147.0800,369094
2024-11-13 11:11:00,147.0500,147.2000,147.0400,147.1350,327249
2024-11-13 11:10:00,146.9672,147.0900,146.9200,147.0600,331089
2024-11-13 11:09:00,146.9400,147.0400,146.9101,146.9700,311553
2024-11-13 11:08:00,146.8200,146.9600,146.8000,146.9367,266236
2024-11-13 11:07:00,146.7000,146.8600,146.6100,146.8200,405582
2024-11-13 11:06:00,146.7400,146.8600,146.6900,146.6900,382763
2024-11-13 11:05:00,146.8700,146.8890,146.6600,146.7500,528229
2024-11-13 11:04:00,146.9706,147.0300,146.8700,146.8712,207617
2024-11-13 11:03:00,147.1009,147.1500,146.9200,146.9700,380288
2024-11-13 11:02:00,147.0400,147.1300,147.0000,147.1008,184546
2024-11-13 11:01:00,147.2199,147.2199,147.0000,147.0403,250928
2024-11-13 11:00:00,147.1900,147.2600,147.1400,147.2100,198581
2024-11-13 10:59:00,147.0600,147.2700,147.0447,147.1897,346924
2024-11-13 10:58:00,147.0900,147.1399,146.9700,147.0600,256447
2024-11-13 10:57:00,147.1300,147.2400,147.0100,147.0876,298512
2024-11-13 10:56:00,147.1605,147.2700,147.0700,147.1350,372904
2024-11-13 10:55:00,146.9300,147.2100,146.9200,147.1474,435392
2024-11-13 10:54:00,146.8290,146.9700,146.8250,146.9450,216572
2024-11-13 10:53:00,146.9000,146.9500,146.7500,146.8300,290213
2024-11-13 10:52:00,146.8700,147.0105,146.8300,146.9200,240474
2024-11-13 10:51:00,147.0900,147.1317,146.8700,146.9000,284244
2024-11-13 10:50:00,146.9600,147.1600,146.8401,147.0993,367619
2024-11-13 10:49:00,147.0000,147.0800,146.9100,146.9799,216285
2024-11-13 10:48:00,147.0100,147.0700,146.9500,147.0000,259251
2024-11-13 10:47:00,147.0700,147.1600,147.0000,147.0100,281676
2024-11-13 10:46:00,146.9200,148.4460,146.9150,147.0615,373595
2024-11-13 10:45:00,147.0300,147.0600,146.8800,146.9300,274686
2024-11-13 10:44:00,146.9500,147.0681,146.7900,147.0300,374541
2024-11-13 10:43:00,146.9300,147.0700,146.9000,146.9500,463722
2024-11-13 10:42:00,146.9292,146.9900,146.8302,146.9299,346866
2024-11-13 10:41:00,146.5850,146.9500,146.5850,146.9202,659619
2024-11-13 10:40:00,147.0600,147.0600,146.5500,146.5800,1227730
2024-11-13 10:39:00,147.1700,147.2400,147.0600,147.0694,371022
2024-11-13 10:38:00,147.4500,147.4500,147.1500,147.1700,372769
2024-11-13 10:37:00,147.5900,147.5933,147.4300,147.4624,198871
2024-11-13 10:36:00,147.3000,147.6700,147.2900,147.5833,453996
2024-11-13 10:35:00,147.6750,147.6798,147.2500,147.3000,513753
2024-11-13 10:34:00,147.6121,147.7600,147.5900,147.6750,452599
2024-11-13 10:33:00,147.6600,147.6875,147.5400,147.6300,310695
2024-11-13 10:32:00,147.5550,147.6800,147.4601,147.6200,438762
2024-11-13 10:31:00,147.4150,147.5880,147.2800,147.5598,455678
2024-11-13 10:30:00,147.2500,147.4500,147.2400,147.4100,293308
2024-11-13 10:29:00,147.3900,147.3950,147.1900,147.2440,230034
2024-11-13 10:28:00,147.2600,147.4550,147.1600,147.3900,345412
2024-11-13 10:27:00,147.2900,147.4499,147.2600,147.2700,324849
2024-11-13 10:26:00,147.0500,147.2850,147.0400,147.2800,295467
2024-11-13 10:25:00,147.2700,147.3700,147.0100,147.0400,407321
2024-11-13 10:24:00,147.2399,147.3900,147.1627,147.2800,300399
2024-11-13 10:23:00,147.1700,147.3540,147.0900,147.2303,305953
2024-11-13 10:22:00,147.4417,147.4500,147.1000,147.1800,381410
2024-11-13 10:21:00,147.6085,147.6700,147.3400,147.4400,384939
2024-11-13 10:20:00,147.4500,147.6600,147.2800,147.6450,602577
2024-11-13 10:19:00,147.3050,147.4700,147.2600,147.4450,275000
2024-11-13 10:18:00,147.3099,147.4900,147.2407,147.3150,523211
2024-11-13 10:17:00,146.9800,147.3200,146.9100,147.2919,449093
2024-11-13 10:16:00,147.2001,147.2699,146.8500,146.9750,661399
2024-11-13 10:15:00,147.2600,147.3400,147.0799,147.2200,398818
2024-11-13 10:14:00,147.2500,147.3599,147.1200,147.2600,368246
2024-11-13 10:13:00,147.4802,147.5300,147.1600,147.2600,471411
2024-11-13 10:12:00,147.3700,147.5600,147.3500,147.4900,377208
2024-11-13 10:11:00,147.4250,147.4600,147.3000,147.3715,550402
2024-11-13 10:10:00,147.1390,147.5200,147.0700,147.4250,770074
2024-11-13 10:09:00,147.1680,147.2300,146.9600,147.1201,538497
2024-11-13 10:08:00,146.9740,147.3000,146.9500,147.1500,664233
2024-11-13 10:07:00,147.0528,147.0900,146.7200,146.9800,803068
2024-11-13 10:06:00,147.2700,147.3142,146.8100,147.0500,1411352
2024-11-13 10:05:00,147.4700,147.5200,147.1700,147.2700,818716
2024-11-13 10:04:00,147.3500,147.6500,147.3300,147.4727,847760
2024-11-13 10:03:00,147.8500,147.8600,147.3400,147.3500,1221519
2024-11-13 10:02:00,147.8124,147.9300,147.7500,147.8500,424662
2024-11-13 10:01:00,147.8600,148.1000,147.8000,147.8200,551864
2024-11-13 10:00:00,148.0400,148.0550,147.7100,147.8700,703491
2024-11-13 09:59:00,148.2470,148.2800,147.9200,148.0300,455928
2024-11-13 09:58:00,148.0100,148.2650,147.9401,148.2401,504433
2024-11-13 09:57:00,147.8970,148.0500,147.8600,148.0200,538504
2024-11-13 09:56:00,148.1300,149.0401,147.8100,147.8800,761070
2024-11-13 09:55:00,148.4800,148.4900,148.1400,148.1460,560026
2024-11-13 09:54:00,148.5800,148.7000,148.4209,148.4800,679906
2024-11-13 09:53:00,148.3337,148.6458,148.2000,148.6000,589070
2024-11-13 09:52:00,148.5600,148.5800,148.3000,148.3200,477382
2024-11-13 09:51:00,148.1606,148.5600,148.1606,148.5600,839127
2024-11-13 09:50:00,148.0300,148.2351,147.8100,148.1700,678138
2024-11-13 09:49:00,148.2450,148.2800,147.9400,148.0100,897594
2024-11-13 09:48:00,148.3500,148.3999,148.1530,148.2400,856121
2024-11-13 09:47:00,148.5200,148.6200,148.3500,148.3500,698913
2024-11-13 09:46:00,148.4400,148.7000,148.4000,148.5400,683719
2024-11-13 09:45:00,148.5000,148.6400,148.3716,148.4300,782207
2024-11-13 09:44:00,148.3600,148.5500,148.3300,148.5100,617475
2024-11-13 09:43:00,148.3700,148.6100,148.2700,148.3779,817052
2024-11-13 09:42:00,148.2396,148.4700,148.1460,148.3600,909872
2024-11-13 09:41:00,147.7500,148.2600,147.7400,148.2201,979601
2024-11-13 09:40:00,147.7876,147.8300,147.5507,147.7400,1085220
2024-11-13 09:39:00,148.2500,148.2700,147.6900,147.7599,1127374
2024-11-13 09:38:00,147.9800,148.4800,147.9800,148.2250,803753
2024-11-13 09:37:00,148.5958,148.6200,147.8600,147.9993,1335688
2024-11-13 09:36:00,148.5465,148.6400,148.2100,148.5900,1011570
2024-11-13 09:35:00,149.1100,149.1800,148.5300,148.5600,896522
2024-11-13 09:34:00,149.1800,149.2800,148.7500,149.1400,1043047
2024-11-13 09:33:00,148.8116,149.2500,148.5800,149.2000,1321699
2024-11-13 09:32:00,148.5850,148.8600,148.1801,148.8007,1286767
2024-11-13 09:31:00,149.1000,149.1700,148.3900,148.6050,1245842
2024-11-13 09:30:00,149.0700,149.3300,148.6801,149.1695,3222996
2024-11-13 09:29:00,149.0900,149.1200,149.0000,149.0100,106824
2024-11-13 09:28:00,149.4100,149.4100,149.0000,149.0900,147464
2024-11-13 09:27:00,149.4700,149.5000,149.1500,149.3700,72140
2024-11-13 09:26:00,149.5300,149.6400,149.4400,149.4900,66481
2024-11-13 09:25:00,149.6500,149.6600,149.4500,149.5199,92470
2024-11-13 09:24:00,149.5500,149.6700,149.5300,149.6700,92676
2024-11-13 09:23:00,149.5200,149.5500,149.4900,149.5450,95852
2024-11-13 09:22:00,149.5300,149.5500,149.5000,149.5200,46419
2024-11-13 09:21:00,149.5100,149.5400,149.5000,149.5200,34790
2024-11-13 09:20:00,149.5400,149.5500,149.4300,149.5100,84295
2024-11-13 09:19:00,149.4300,149.5500,149.4100,149.5500,193674
2024-11-13 09:18:00,149.3300,149.4400,147.6500,149.4400,64479
2024-11-13 09:17:00,149.2500,149.3300,149.2500,149.3200,23881
2024-11-13 09:16:00,149.2800,149.3400,149.2502,149.2700,23539
2024-11-13 09:15:00,149.2700,149.2800,149.2200,149.2800,25537
2024-11-13 09:14:00,149.2400,149.2900,149.2100,149.2700,20855
2024-11-13 09:13:00,149.2100,149.2600,149.1700,149.2250,42813
2024-11-13 09:12:00,149.2500,149.2600,149.0900,149.1903,58144
2024-11-13 09:11:00,149.2500,149.3000,149.2200,149.2600,51527
2024-11-13 09:10:00,149.2110,149.3400,149.2000,149.2300,42106
2024-11-13 09:09:00,149.3600,149.3900,149.2000,149.2100,34561
2024-11-13 09:08:00,149.3700,149.4000,149.3400,149.3700,60822
2024-11-13 09:07:00,149.2700,149.3900,149.2500,149.3700,62806
2024-11-13 09:06:00,149.2500,149.2900,149.2200,149.2600,62683
2024-11-13 09:05:00,149.1850,149.2700,149.1650,149.2500,52269
2024-11-13 09:04:00,149.1300,149.2000,149.1000,149.1900,58322
2024-11-13 09:03:00,149.0700,149.1500,149.0600,149.1300,45376
2024-11-13 09:02:00,148.9100,149.0800,148.9100,149.0700,19073
2024-11-13 09:01:00,148.9300,148.9400,148.8717,148.9364,35231
2024-11-13 09:00:00,148.8200,149.0100,148.8100,148.9397,46470
2024-11-13 08:59:00,148.8600,148.9100,148.8207,148.8500,28956
2024-11-13 08:58:00,148.8500,148.9000,148.8000,148.8600,20647
2024-11-13 08:57:00,148.8700,148.9100,148.7800,148.8500,40715
2024-11-13 08:56:00,148.9800,149.0399,148.8300,148.8700,51503
2024-11-13 08:55:00,149.1300,149.1400,148.9500,148.9500,47100
2024-11-13 08:54:00,149.1500,149.1900,149.0700,149.1350,48130
2024-11-13 08:53:00,149.0000,149.1500,149.0000,149.1400,29678
2024-11-13 08:52:00,148.9999,149.0800,148.9800,149.0000,33961
2024-11-13 08:51:00,149.0600,149.0800,148.9701,149.0000,30246
2024-11-13 08:50:00,149.0000,149.0900,148.9600,149.0600,35054
2024-11-13 08:49:00,149.0200,149.2000,148.8700,149.0000,86711
2024-11-13 08:48:00,149.1200,149.1400,149.0000,149.0400,83747
2024-11-13 08:47:00,149.1700,149.2000,149.1200,149.1300,57952
2024-11-13 08:46:00,146.3650,149.3300,146.3650,149.1700,56369
2024-11-13 08:45:00,149.3300,149.3900,146.5900,149.3000,59569
2024-11-13 08:44:00,149.3998,149.4000,149.3100,149.3501,103325
2024-11-13 08:43:00,149.2899,149.4000,149.2800,149.3950,70956
2024-11-13 08:42:00,149.2300,149.3000,149.2200,149.2899,80483
2024-11-13 08:41:00,149.1950,149.2500,149.1600,149.2300,79954
2024-11-13 08:40:00,148.9400,149.2000,148.9300,149.1901,158204
2024-11-13 08:39:00,148.9008,148.9500,148.9000,148.9400,41958
2024-11-13 08:38:00,148.9300,148.9500,148.8700,148.9000,50689
2024-11-13 08:37:00,148.9500,148.9500,148.8600,148.9201,51681
2024-11-13 08:36:00,148.8400,148.9500,148.7800,148.9500,99383
2024-11-13 08:35:00,148.7499,148.8500,148.7400,148.8500,56881
2024-11-13 08:34:00,148.7700,148.7700,148.6500,148.7400,42026
2024-11-13 08:33:00,148.7200,148.7900,148.6800,148.7300,60371
2024-11-13 08:32:00,148.7300,149.0000,148.6300,148.7400,99497
2024-11-13 08:31:00,148.7700,148.9000,148.6100,148.8000,76938
2024-11-13 08:30:00,148.4500,148.9400,148.4300,148.7983,188683
2024-11-13 08:29:00,148.4400,148.4900,148.4400,148.4460,37061
2024-11-13 08:28:00,148.4300,148.4600,148.4000,148.4500,32399
2024-11-13 08:27:00,148.4700,148.4900,148.2900,148.4200,1436986
2024-11-13 08:26:00,148.4500,148.4900,148.4000,148.4700,20053
2024-11-13 08:25:00,148.4200,148.4600,148.3600,148.4600,27943
2024-11-13 08:24:00,148.3200,148.4200,148.3100,148.4200,24101
2024-11-13 08:23:00,148.3150,148.3400,148.2900,148.3200,10770
2024-11-13 08:22:00,148.3150,148.3300,148.2700,148.3050,22402
2024-11-13 08:21:00,148.2700,148.3400,148.2500,148.3400,16638
2024-11-13 08:20:00,148.2900,148.3100,148.2100,148.2500,14636
2024-11-13 08:19:00,148.2900,148.3100,148.2700,148.2900,11724
2024-11-13 08:18:00,148.2500,148.2900,148.2500,148.2900,7125
2024-11-13 08:17:00,148.2700,148.2900,148.2300,148.2500,15082
2024-11-13 08:16:00,148.2800,148.3000,148.2500,148.2500,17880
2024-11-13 08:15:00,148.2850,148.3200,148.2700,148.2899,23204
2024-11-13 08:14:00,148.2700,148.3000,148.2600,148.2850,20878
2024-11-13 08:13:00,148.2400,148.2800,148.1900,148.2800,29061
2024-11-13 08:12:00,148.1600,148.2400,148.1400,148.1900,11478
2024-11-13 08:11:00,148.0900,148.1600,148.0800,148.1500,11770
2024-11-13 08:10:00,147.9800,148.1200,147.9700,148.1200,15781
2024-11-13 08:09:00,148.0900,148.1100,147.9800,148.0000,19620
2024-11-13 08:08:00,148.1550,148.1600,148.0800,148.0800,27492
2024-11-13 08:07:00,148.1100,148.1600,148.0936,148.1597,9190
2024-11-13 08:06:00,148.1200,148.1300,148.0800,148.1000,16096
2024-11-13 08:05:00,148.0800,148.2900,148.0500,148.1000,15317
2024-11-13 08:04:00,148.0498,148.1000,147.9900,148.0700,28542
2024-11-13 08:03:00,147.9900,148.2900,147.9500,148.0498,22438
2024-11-13 08:02:00,147.9901,148.2900,147.9500,147.9900,28082
2024-11-13 08:01:00,148.0400,148.7400,147.6500,148.0000,74611
2024-11-13 08:00:00,148.0900,148.9964,147.4476,148.0400,693813
2024-11-13 07:59:00,148.0600,148.1000,148.0200,148.0900,8244
2024-11-13 07:58:00,148.0700,148.1300,148.0300,148.0900,16351
2024-11-13 07:57:00,148.0500,148.0800,148.0500,148.0700,3941
2024-11-13 07:56:00,148.0200,148.0400,148.0100,148.0400,3775
2024-11-13 07:55:00,148.0500,148.0600,148.0000,148.0200,20154
2024-11-13 07:54:00,148.0400,148.0800,148.0300,148.0300,6249
2024-11-13 07:53:00,148.1100,148.1100,148.0400,148.0400,4729
2024-11-13 07:52:00,148.1900,148.1900,148.1200,148.1200,1747
2024-11-13 07:51:00,148.1600,148.2000,148.1400,148.1900,4104
2024-11-13 07:50:00,148.1200,148.1790,148.1000,148.1500,7392
2024-11-13 07:49:00,148.0600,148.1100,148.0500,148.1100,6875
2024-11-13 07:48:00,148.0800,148.0800,148.0100,148.0600,20480
2024-11-13 07:47:00,148.1800,148.2100,148.0700,148.0800,13497
2024-11-13 07:46:00,148.2100,148.2400,148.1300,148.2000,18014
2024-11-13 07:45:00,148.2100,148.2600,148.2100,148.2100,6565
2024-11-13 07:44:00,148.2600,148.2600,148.2000,148.2000,18104
2024-11-13 07:43:00,148.2700,148.2800,148.2500,148.2600,10923
2024-11-13 07:42:00,148.3000,148.3200,148.2500,148.2600,7702
2024-11-13 07:41:00,148.2300,148.3600,148.2300,148.3200,7632
2024-11-13 07:40:00,148.2300,148.2700,148.2000,148.2600,5294
2024-11-13 07:39:00,148.2000,148.2400,148.1300,148.2100,24725
2024-11-13 07:38:00,148.2100,148.2300,148.1200,148.2000,42344
2024-11-13 07:37:00,148.1500,148.2500,148.1500,148.2200,17882
2024-11-13 07:36:00,148.2500,148.2600,148.1100,148.1500,33892
2024-11-13 07:35:00,148.3900,148.3900,148.2600,148.2700,18520
2024-11-13 07:34:00,148.4100,148.4300,148.3700,148.3900,21535
2024-11-13 07:33:00,148.4900,148.4900,148.4200,148.4200,14416
2024-11-13 07:32:00,148.5300,148.5300,148.4500,148.4700,7798
2024-11-13 07:31:00,148.5500,148.5900,148.5100,148.5300,6278
2024-11-13 07:30:00,148.5700,148.5800,148.5300,148.5500,7024
2024-11-13 07:29:00,148.5800,148.5800,148.5400,148.5600,8378
2024-11-13 07:28:00,148.5800,148.5890,148.5400,148.5800,4870
2024-11-13 07:27:00,148.6600,148.6600,148.5500,148.5800,10365
2024-11-13 07:26:00,148.6500,148.6600,148.6300,148.6600,2959
2024-11-13 07:25:00,148.6790,148.6800,148.6200,148.6500,7577
2024-11-13 07:24:00,148.6200,148.6800,148.6100,148.6790,12892
2024-11-13 07:23:00,148.6200,148.6200,148.5700,148.6100,9459
2024-11-13 07:22:00,148.6000,148.6400,148.6000,148.6300,3786
2024-11-13 07:21:00,148.6000,148.6200,148.5700,148.6000,6319
2024-11-13 07:20:00,148.5800,148.6300,148.5800,148.6000,4839
2024-11-13 07:19:00,148.6400,148.6800,148.5800,148.5800,11148
2024-11-13 07:18:00,148.5100,148.6400,148.5100,148.6400,9398
2024-11-13 07:17:00,148.5300,148.5400,148.5100,148.5100,2403
2024-11-13 07:16:00,148.5400,148.5400,148.4900,148.5400,774
2024-11-13 07:15:00,148.4900,148.5800,148.4500,148.5400,2766
2024-11-13 07:14:00,148.5200,148.5200,148.4200,148.5000,11785
2024-11-13 07:13:00,148.6000,148.6100,148.5100,148.5200,5655
2024-11-13 07:12:00,148.6000,148.6100,148.5500,148.6000,6755
2024-11-13 07:11:00,148.5200,148.5800,148.5100,148.5800,7687
2024-11-13 07:10:00,148.4900,148.5300,148.4700,148.5100,8175
2024-11-13 07:09:00,148.5700,148.5890,148.4200,148.4800,17842
2024-11-13 07:08:00,148.6000,148.6000,148.5400,148.5800,6329
2024-11-13 07:07:00,148.6600,148.6700,148.5400,148.5900,11492
2024-11-13 07:06:00,148.6800,148.6800,148.5900,148.6700,7988
2024-11-13 07:05:00,148.6800,148.7500,148.6100,148.6700,23339
2024-11-13 07:04:00,148.5700,148.7000,148.5700,148.6800,34376
2024-11-13 07:03:00,148.4700,148.6000,148.4500,148.5900,14917
2024-11-13 07:02:00,148.3400,148.4900,148.3300,148.4800,24499
2024-11-13 07:01:00,148.4100,148.4100,148.2200,148.3400,49600
2024-11-13 07:00:00,148.4700,148.5100,148.4100,148.4100,36022
2024-11-13 06:59:00,148.5200,148.5400,148.4600,148.4700,6760
2024-11-13 06:58:00,148.4900,148.5600,148.4600,148.5300,3230
2024-11-13 06:57:00,148.4900,148.5000,148.4700,148.4900,3401
2024-11-13 06:56:00,148.5000,148.5000,148.4500,148.4900,4464
2024-11-13 06:55:00,148.4700,148.5000,148.4700,148.5000,16316
2024-11-13 06:54:00,148.4900,148.4900,148.4300,148.4900,2323
2024-11-13 06:53:00,148.5800,148.5800,148.4500,148.5000,15584
2024-11-13 06:52:00,148.5400,148.6000,148.5200,148.5900,5250
2024-11-13 06:51:00,148.5400,148.5500,148.4800,148.5400,1252
2024-11-13 06:50:00,148.5500,148.5500,148.4300,148.5000,4186
2024-11-13 06:49:00,148.4700,148.5100,148.4200,148.5000,15536
2024-11-13 06:48:00,148.6100,148.6500,148.4000,148.4500,20204
2024-11-13 06:47:00,148.5300,148.6300,148.5300,148.5900,4578
2024-11-13 06:46:00,148.6400,148.6400,148.5000,148.5300,16400
2024-11-13 06:45:00,148.6000,148.7000,148.5900,148.6400,7673
2024-11-13 06:44:00,148.6800,148.6800,148.6000,148.6000,4426
2024-11-13 06:43:00,148.7600,148.7600,148.6600,148.6800,1914
2024-11-13 06:42:00,148.7300,148.7600,148.7200,148.7200,2927
2024-11-13 06:41:00,148.7700,148.7800,148.6600,148.7000,5259
2024-11-13 06:40:00,148.7700,148.8800,148.7200,148.7200,14716
2024-11-13 06:39:00,148.7700,148.8100,148.7400,148.7400,5289
2024-11-13 06:38:00,148.7300,148.8200,148.7200,148.7800,4078
2024-11-13 06:37:00,148.7600,148.7900,148.7200,148.7500,3716
2024-11-13 06:36:00,148.7800,148.8000,148.7200,148.7800,2969
2024-11-13 06:35:00,148.7500,148.8500,148.7400,148.7900,8043
2024-11-13 06:34:00,148.7500,148.7600,148.6900,148.7600,6217
2024-11-13 06:33:00,148.7700,148.7900,148.7400,148.7600,2861
2024-11-13 06:32:00,148.7900,148.8300,148.7500,148.7700,3727
2024-11-13 06:31:00,148.8000,148.8600,148.7600,148.7900,3363
2024-11-13 06:30:00,148.9300,148.9600,148.7600,148.7900,10018
2024-11-13 06:29:00,148.9500,148.9800,148.9300,148.9400,3562
2024-11-13 06:28:00,148.9800,149.0000,148.9200,148.9500,4404
2024-11-13 06:27:00,148.9700,149.0000,148.9400,149.0000,22404
2024-11-13 06:26:00,148.8700,148.9800,148.8500,148.9800,7472
2024-11-13 06:25:00,148.8800,148.9000,148.8500,148.8800,3390
2024-11-13 06:24:00,148.8900,148.9200,148.8500,148.9000,13107
2024-11-13 06:23:00,148.9100,148.9400,148.8500,148.8900,8293
2024-11-13 06:22:00,148.8700,148.9700,148.8700,148.9100,13870
2024-11-13 06:21:00,148.8500,148.8900,148.8500,148.8900,3206
2024-11-13 06:20:00,148.8800,148.9000,148.8400,148.8700,5003
2024-11-13 06:19:00,148.9100,148.9200,148.8300,148.8800,8226
2024-11-13 06:18:00,148.8600,148.9200,148.8400,148.9200,11400
2024-11-13 06:17:00,148.8700,148.9200,148.8400,148.8600,13651
2024-11-13 06:16:00,148.7400,148.8800,148.7400,148.8700,21843
2024-11-13 06:15:00,148.6500,148.7400,148.6200,148.7300,21225
2024-11-13 06:14:00,148.5100,148.6800,148.4700,148.6500,17414
2024-11-13 06:13:00,148.4200,148.5200,148.4200,148.5100,9048
2024-11-13 06:12:00,148.4200,148.4500,148.4100,148.4200,2790
2024-11-13 06:11:00,148.4800,148.4900,148.3800,148.4200,6814
2024-11-13 06:10:00,148.3800,148.4800,148.3400,148.4800,4066
2024-11-13 06:09:00,148.3400,148.3900,148.3000,148.3900,5735
2024-11-13 06:08:00,148.3600,148.4100,148.3300,148.3800,2607
2024-11-13 06:07:00,148.4100,148.4300,148.3400,148.3600,5089
2024-11-13 06:06:00,148.4100,148.5000,148.4100,148.4100,4152
2024-11-13 06:05:00,148.4300,148.4300,148.3400,148.4200,4057
2024-11-13 06:04:00,148.5300,148.5400,148.4400,148.4400,10792
2024-11-13 06:03:00,148.5600,148.5700,148.4900,148.5300,9160
2024-11-13 06:02:00,148.5400,148.5700,148.5100,148.5700,2635
2024-11-13 06:01:00,148.5300,148.5700,148.5200,148.5300,3690
2024-11-13 06:00:00,148.5400,148.5400,148.4700,148.5300,8078
2024-11-13 05:59:00,148.5500,148.5700,148.4700,148.5000,13505
2024-11-13 05:58:00,148.5300,148.5600,148.4900,148.5500,6421
2024-11-13 05:57:00,148.4900,148.5700,148.4900,148.5100,15655
2024-11-13 05:56:00,148.4400,148.5000,148.4400,148.4900,5147
2024-11-13 05:55:00,148.4000,148.4500,148.4000,148.4300,2930
2024-11-13 05:54:00,148.3900,148.4500,148.3700,148.4000,2722
2024-11-13 05:53:00,148.4200,148.4200,148.3500,148.3700,3691
2024-11-13 05:52:00,148.3500,148.4400,148.3400,148.4100,5637
2024-11-13 05:51:00,148.3100,148.3700,148.3100,148.3500,418
2024-11-13 05:50:00,148.2100,148.3000,148.1900,148.3000,1099
2024-11-13 05:49:00,148.3100,148.3100,148.1000,148.1900,15790
2024-11-13 05:48:00,148.3800,148.3900,148.2500,148.3000,8550
2024-11-13 05:47:00,148.4200,148.4200,148.3600,148.4100,2750
2024-11-13 05:46:00,148.4500,148.4600,148.4200,148.4200,2923
2024-11-13 05:45:00,148.4400,148.4800,148.4300,148.4400,2248
2024-11-13 05:44:00,148.4600,148.4600,148.4000,148.4400,2073
2024-11-13 05:43:00,148.4300,148.4400,148.3900,148.4300,5247
2024-11-13 05:42:00,148.3600,148.4800,148.3500,148.4300,6241
2024-11-13 05:41:00,148.3500,148.3900,148.3200,148.3600,3980
2024-11-13 05:40:00,148.4800,148.5300,148.3600,148.3600,9285
2024-11-13 05:39:00,148.5800,148.6000,148.4500,148.4600,4614
2024-11-13 05:38:00,148.5800,148.6400,148.5000,148.5500,14564
2024-11-13 05:37:00,148.4200,148.5900,148.4000,148.5900,17565
2024-11-13 05:36:00,148.3500,148.4300,148.3100,148.4300,8964
2024-11-13 05:35:00,148.3900,148.4000,148.3300,148.3500,4340
2024-11-13 05:34:00,148.2500,148.4000,148.2500,148.4000,6990
2024-11-13 05:33:00,148.1900,148.2500,148.1900,148.2500,6110
2024-11-13 05:32:00,148.2000,148.2200,148.1500,148.2000,7526
2024-11-13 05:31:00,148.1100,148.2200,148.0700,148.2000,10628
2024-11-13 05:30:00,148.1500,148.1500,148.0700,148.1300,2284
2024-11-13 05:29:00,148.1400,148.1700,148.1400,148.1600,3392
2024-11-13 05:28:00,148.1700,148.1700,148.1000,148.1500,4664
2024-11-13 05:27:00,148.0200,148.1900,148.0000,148.1200,7135
2024-11-13 05:26:00,148.0300,148.0800,148.0100,148.0200,3478
2024-11-13 05:25:00,147.9800,148.0200,147.9800,148.0200,1551
2024-11-13 05:24:00,147.9800,148.0300,147.9700,147.9700,5169
2024-11-13 05:23:00,147.9600,148.0000,147.9500,147.9800,1256
2024-11-13 05:22:00,148.0200,148.0300,147.9200,147.9600,3659
2024-11-13 05:21:00,148.0200,148.0400,148.0000,148.0300,1093
